"PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"Valdez","H","ARCTIC WARRIOR",221863,19,1,466004,466002,466002,,,6,0,6,0,0,0,7,0,0,0,0,12,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,1,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,10,"Charter",,,6,"PWS",6,0,1,12,0,0,0,0,0,7
"Valdez","H","",,16,1,476035,,476035,,,4,0,4,0,0,0,6,0,0,0,10,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",1,0,0,"0",5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,4,"PWS",4,10,1,0,0,0,0,0,0,6
"Valdez","H","",,16,1,466032,,,,,6,0,8,0,0,0,12,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,8,"PWS",6,1,0,0,0,0,0,0,0,12
"Valdez","H","",,17,2,476035,476035,,,,3,0,4,0,0,0,1,0,0,0,3,2,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,2,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"RELEASED IRISH LORD",2022,5,28,"Private",,,4,"PWS",3,3,0,2,0,0,0,0,0,1
"Valdez","B+S","",,17,1,466032,,,,,4,0,5,0,0,0,3,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,5,"PWS",4,2,0,0,0,0,0,0,0,3
"Valdez","H","ARCTIC WARRIOR",221863,18,1,466003,,,,,6,0,5,0,0,0,6,0,0,4,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,18,"Charter",,,5,"PWS",6,4,0,0,0,0,0,0,0,6
"Valdez","H","",,18,1,466032,,,,,4,0,6,0,0,0,8,0,0,0,5,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,6,"PWS",4,5,0,0,0,0,0,0,0,8
"Valdez","R","",,18,1,,466100,,,,3,0,0,6,0,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,"0",0,0,0,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,6,,3,0,0,1,0,0,0,0,0,0
"Valdez","H","ARCTIC WARRIOR",221863,20,1,466004,466004,,,,6,0,8,0,0,0,10,0,0,5,0,3,"0",0,0,0,0,0,0,0,0,2,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,23,"Charter",,,8,"PWS",6,5,0,5,0,0,0,0,0,10
"Valdez","B","BOLD EAGLE",221864,19,1,466004,466004,466004,,,4,0,0,0,0,6,3,0,0,1,0,9,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",1,4,0,"0",10,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"NEED LOGBOOK NUMBER",2022,5,22,"Charter",,,6,"PWS",4,1,5,9,0,0,0,0,0,3
"Valdez","B","BOLD EAGLE",221864,19,1,466004,466004,466004,,,6,0,4,4,0,0,9,0,0,4,0,11,"0",0,0,0,1,0,0,0,0,2,"0",0,0,0,0,"0",2,5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,27,"Charter",,,8,"PWS",6,4,7,14,0,0,0,0,0,9
"Valdez","H","BOLD EAGLE",221864,18,1,466003,466003,,,,6,0,5,0,0,0,9,0,0,5,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Charter",,,5,"PWS",6,5,0,0,0,0,0,0,0,9
"Valdez","H","",,19,1,466033,,,,,4,0,6,0,0,0,3,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,6,"PWS",4,0,0,0,0,0,0,0,0,3
"Valdez","H","",,19,1,466005,,466005,,,2,0,10,0,0,0,4,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,10,"PWS",2,2,1,0,0,0,0,0,0,4
"Valdez","B","BOLD EAGLE",221864,18,1,466004,466004,466004,,,6,0,2,2,0,0,6,0,0,2,0,22,"0",0,0,0,0,0,0,0,0,2,"0",0,0,0,0,"0",0,10,4,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,4,"PWS",6,2,10,24,0,0,0,0,0,6
"Valdez","H","",,19,1,466032,466032,,,,3,0,4,0,0,0,2,0,0,8,2,1,"0",0,0,0,1,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,4,"PWS",3,10,0,2,0,0,0,0,0,2
"Valdez","B","",,19,1,466033,466033,,,,1,0,0,0,0,12,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,0,2,"0",0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,12,"PWS",1,0,0,1,0,0,0,0,0,0
"Valdez","H","",,21,1,466032,466032,,,,4,0,12,0,0,0,2,0,0,4,2,0,"0",0,0,0,1,0,0,0,0,1,"0",0,2,175,0,"0",0,0,6,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,12,"PWS",4,6,0,2,0,0,2,2,0,2
"Valdez","B+S","",,15,2,,466033,,,,5,0,0,0,0,5,0,0,0,0,0,0,"0",0,0,0,3,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,5,,5,0,0,3,0,0,0,0,0,0
"Valdez","B","",,15,1,466100,466033,,,,4,0,0,0,0,5,1,0,0,0,0,0,"0",0,3,300,2,0,0,3,300,0,"0",0,0,0,0,"0",0,0,0,"0",5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,5,"PWS",4,0,0,2,3,3,0,6,0,1
"Valdez","B","",,15,1,466033,466033,,,,2,0,0,0,0,10,4,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,2,"0",0,0,0,0,"0",0,0,2,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,10,"PWS",2,1,0,2,0,0,0,0,0,4
"Valdez","H","",,16,1,466033,,,,,2,0,4,0,0,0,4,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,4,"PWS",2,1,0,0,0,0,0,0,0,4
"Valdez","B","",,16,2,466033,466033,,,,4,0,0,0,0,8,6,0,0,0,0,9,"0",0,0,0,0,0,0,0,0,4,"0",0,4,200,0,"0",0,0,0,"0",5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,8,"PWS",4,0,0,13,0,0,4,4,0,6
"Valdez","B","",,16,2,466100,,,,,2,0,0,0,0,6,2,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,6,"PWS",2,1,0,0,0,0,0,0,0,2
"Valdez","B","",,17,1,,466033,,,,2,0,0,0,0,6,0,0,0,0,0,0,"0",0,0,0,2,0,0,1,170,0,"0",0,2,170,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,6,,2,0,0,2,0,1,2,3,0,0
"Valdez","B","BOLD EAGLE",221864,19,1,466004,466004,,,,6,0,0,0,0,5,11,0,0,4,0,24,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Charter",,,5,"PWS",6,4,0,24,0,0,0,0,0,11
"Valdez","H","BOLD EAGLE",221864,18,1,465632,465932,465932,,,6,0,4,0,0,0,6,0,0,2,0,27,"0",0,0,0,5,0,0,0,0,0,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Charter",,,4,"PWS",6,2,1,32,0,0,0,0,0,6
"Valdez","H","BOLD EAGLE",221864,20,1,466004,466004,466004,,,6,0,6,0,0,0,8,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,2,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,10,"Charter",,,6,"PWS",6,2,1,0,0,0,0,0,0,8
"Valdez","H","BOLD EAGLE",221864,19,1,475932,475932,475932,,,6,0,6,0,0,0,6,0,0,1,0,11,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,23,"Charter",,,6,"PWS",6,1,1,12,0,0,0,0,0,6
"Valdez","B","",,19,1,466033,466033,,,,9,0,0,0,0,9,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,9,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,5,"Private",,,9,"PWS",9,0,0,9,0,0,0,0,0,1
"Valdez","B","",,16,1,,,,466033,,2,0,0,0,0,8,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"ONLY BITE IRISH LORD",2022,6,7,"Private",,,8,,2,0,0,0,0,0,0,0,0,0
"Valdez","B","CHRISTIE LYNNIE",220000,19,1,465932,465932,465932,,,6,0,5,0.15,0,0,11,0,0,6,0,18,"0",0,0,0,6,0,0,0,0,0,"0",0,0,0,0,"0",1,4,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Charter",,,5.15,"PWS",6,6,5,24,0,0,0,0,0,11
"Valdez","H","CHRISTIE LYNNIE",220354,20,1,475932,475932,475932,,,6,0,6,0,0,0,11,0,0,16,0,18,"0",0,0,0,4,0,0,0,0,2,"0",0,0,0,1,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,2,"Charter",,,6,"PWS",6,16,0,24,0,0,0,0,0,11
"Valdez","H","CHRISTIE LYNNIE",220354,19,1,475932,475932,475932,,,6,0,7,0,0,0,12,0,0,6,0,22,"0",0,4,145,0,0,0,0,0,2,"0",0,0,0,1,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,4,"Charter",,,7,"PWS",6,6,0,24,4,0,0,4,0,12
"Valdez","R","",,18,1,,466100,,,,4,0,0,4,0,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,3,"0",0,0,0,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,4,,4,0,0,4,0,0,0,0,0,0
"Valdez","H","",,19,1,466033,,,,,2,0,4,0,0,0,2,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,4,"PWS",2,0,0,0,0,0,0,0,0,2
"Valdez","H","",,19,1,466032,466032,,,,5,0,12,0,0,0,1,0,0,0,0,3,"0",0,0,0,2,0,0,0,0,3,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,12,"PWS",5,0,0,8,0,0,0,0,0,1
"Valdez","H","CHRISTIE LYNNIE",220354,19,1,466004,466004,466004,,,6,0,6,0,0,0,4,0,0,0,0,24,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,1,"0",0,0,7,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,10,"Charter",,,6,"PWS",6,0,0,24,0,0,0,0,0,4
"Valdez","H","CHRISTIE LYNNIE",220354,18,1,475932,475932,,,,6,0,6,0,0,0,9,0,0,0,0,2,"0",0,0,0,1,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,6,"PWS",6,0,0,3,0,0,0,0,0,9
"Valdez","H","CHRISTIE LYNNIE",220000,19,1,475932,475932,,,,6,0,7,0,0,0,12,0,0,8,0,23,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,18,"Charter",,,7,"PWS",6,8,0,24,0,0,0,0,0,12
"Valdez","B","",,15,2,476035,,,,,3,0,0,0,0,4,4,0,0,15,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,35,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,4,"PWS",3,15,0,0,0,0,0,0,0,4
"Valdez","H","",,16,1,476035,,476035,,,4,0,10,0,0,0,5,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,1,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,10,"PWS",4,0,1,0,0,0,0,0,0,5
"Valdez","H","CHRISTIE LYNNIE",220000,20,1,475932,475932,475932,,,6,0,7,0,0,0,10,0,0,0,0,18,"0",0,0,0,4,0,0,0,0,2,"0",0,0,0,1,"0",0,0,4,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,23,"Charter",,,7,"PWS",6,0,0,24,0,0,0,0,0,10
"Valdez","H","CHRISTIE LYNNIE",220354,20,1,475932,475932,475932,,,5,0,7,0,0,0,10,0,0,6,0,19,"0",0,6,100,4,0,0,0,0,1,"0",0,0,0,2,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,29,"Charter",,,7,"PWS",5,6,0,24,6,0,0,6,0,10
"Valdez","B","CHUGACH GIRL",222386,17,1,466004,466004,466004,,,5,0,4,1,0,0,10,0,0,1,0,20,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,2,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,22,"Charter",,,5,"PWS",5,1,2,20,0,0,0,0,0,10
"Valdez","H","",,17,1,466033,,,,,4,0,5,0,0,0,4,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,15,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,5,"PWS",4,0,0,0,0,0,0,0,0,4
"Valdez","B","CHUGACH GIRL",222386,18,1,466004,466004,,,,6,0,0,0,0,4,12,0,0,0,0,24,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,27,"Charter",,,4,"PWS",6,0,0,24,0,0,0,0,0,12
"Valdez","B","CHUGACH GIRL",222386,18,1,466004,466004,466004,,,6,0,4,1,0,0,12,0,0,1,0,24,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,2,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Charter",,,5,"PWS",6,1,2,24,0,0,0,0,0,12
"Valdez","B","",,18,1,466033,466033,,,,3,0,0.1,0.1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,0.2,"PWS",3,0,0,1,0,0,0,0,0,0
"Valdez","H","",,18,1,466004,,,,,4,0,8,0,0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,16,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,8,"PWS",4,0,0,0,0,0,0,0,0,1
"Valdez","B","",,15,1,466033,466033,466033,,,3,0,0,0,0,6,1,0,0,1,0,3,"0",0,6,80,0,0,0,0,0,0,"0",0,5,80,0,"0",1,2,5,"0",5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,6,"PWS",3,1,3,3,6,0,5,11,0,1
"Valdez","H","",,16,2,466033,,,,,3,0,12,0,0,0,8,0,0,3,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,7,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,12,"PWS",3,3,0,0,0,0,0,0,0,8
"Valdez","H","",,16,1,466033,,,,,2,0,6,0,0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",8,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,6,"PWS",2,0,0,0,0,0,0,0,0,1
"Valdez","H","",,16,1,466033,,,,,2,0,5,0,0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,5,"PWS",2,0,0,0,0,0,0,0,0,1
"Valdez","H","",,17,3,476035,,,,,6,0,9,0,0,0,1,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,9,"PWS",6,1,0,0,0,0,0,0,0,1
"Valdez","H","",,17,1,466032,,,,,4,0,4,0,0,0,8,0,0,4,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,4,"PWS",4,4,0,0,0,0,0,0,0,8
"Valdez","B","",,18,1,466033,466033,,,,4,0,0,0,0,6,6,0,0,0,0,5,"0",0,0,0,2,0,0,0,0,6,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,6,"PWS",4,0,0,13,0,0,0,0,0,6
"Valdez","B","",,19,1,466032,466032,,,,4,0,0,0,0,8,3,0,0,2,0,1,"0",0,0,0,0,0,1,0,0,0,"0",2,0,20,0,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,8,"PWS",4,2,0,1,0,1,2,3,0,3
"Valdez","B","",,20,1,465932,465932,,,,8,0,0,0,0,8,9,0,0,1,0,8,"0",0,0,0,1,0,0,0,0,1,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,8,"PWS",8,1,0,10,0,0,0,0,0,9
"Valdez","B+S","",,20,1,475932,,,,,4,0,10,0,0,0,2,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,10,"PWS",4,0,0,0,0,0,0,0,0,2
"Valdez","B","",,15,1,466100,466100,,,,2,0,0,0,0,7,1,0,0,0,0,0,"0",0,0,0,2,0,0,0,0,0,"0",0,0,0,0,"0",0,0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,7,"PWS",2,0,0,2,0,0,0,0,0,1
"Valdez","H","",,16,1,476035,,,,,2,0,5,0,0,0,4,0,0,5,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,5,"PWS",2,5,0,0,0,0,0,0,0,4
"Valdez","H","",,16,1,466033,,,,,3,0,4,0,0,0,3,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,4,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,4,"PWS",3,0,0,0,0,0,0,0,0,3
"Valdez","B","",,16,2,476035,476035,,,,2,0,0,0,0,10,2,0,0,2,0,3,"0",0,0,0,0,0,0,3,130,0,"0",0,0,0,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,10,"PWS",2,2,0,3,0,3,0,3,0,2
"Valdez","B","CHUGACH GIRL",222386,19,1,466003,466003,,,,5,0,5,1,0,0,10,0,0,2,0,11,"0",0,0,0,2,0,0,0,0,2,"0",0,0,0,0,"0",0,0,12,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,6,"PWS",5,2,0,15,0,0,0,0,0,10
"Valdez","B","",,17,1,466033,466033,,,,5,0,0,0,0,8,3,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,4,"0",3,0,50,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,8,"PWS",5,2,0,4,0,0,3,3,0,3
"Valdez","B","CHUGACH GIRL",222386,16,1,466004,466004,466004,,,6,1,4,1,0,0,5,0,0,0,0,25,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,5,"PWS",7,0,2,25,0,0,0,0,0,5
"Valdez","B","",,18,1,466032,,466032,,,7,0,0,0,0,7,14,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,2,0,"0",4,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,7,"PWS",7,0,2,0,0,0,0,0,0,14
"Valdez","B","CHUGACH GIRL",222386,17,1,475932,475932,475932,,,6,1,4,1,0,0,12,0,0,2,0,28,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Charter",,,5,"PWS",7,2,1,28,0,0,0,0,0,12
"Valdez","B","CHUGACH GIRL",222386,17,1,475932,475932,475932,,,6,1,0,0,0,4,12,0,0,10,0,22,"0",0,0,0,2,0,0,0,0,4,"0",0,0,0,0,"0",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Charter",,,4,"PWS",7,10,3,28,0,0,0,0,0,12
"Valdez","B","",,19,2,466003,476002,476002,,,3,0,0,0,0,7,6,0,0,1,3,12,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",4,0,0,"0",5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,7,"PWS",3,4,4,12,0,0,0,0,0,6
"Valdez","B","",,19,1,466100,466100,,,,4,0,0,0,0,2,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,3,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,17,"Private",,,2,"PWS",4,0,0,3,0,0,0,0,0,0
"Valdez","H","CHUGACH GIRL",222386,17,1,475932,475932,475932,,,6,0,4,0,0,0,12,0,0,1,0,28,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,3,"0",0,1,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,4,"PWS",6,1,1,28,0,0,0,0,0,12
"Valdez","B","CHUGACH GIRL",222386,16,1,475934,475932,475934,,,6,0,0,0,0,4,12,0,0,2,0,21,"0",0,0,0,0,0,0,0,0,3,"0",0,0,0,1,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,18,"Charter",,,4,"PWS",6,2,2,24,0,0,0,0,0,12
"Valdez","B","",,15,1,466032,466032,466032,,,6,0,3,1,0,0,12,0,0,0,0,15,"0",0,0,0,2,0,0,0,0,4,"0",0,0,0,0,"0",0,1,15,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,4,"PWS",6,0,1,21,0,0,0,0,0,12
"Valdez","H","",,15,1,476031,,,,,2,0,4,0,0,0,6,0,2,2,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,4,"PWS",2,2,0,0,0,0,0,0,0,6
"Valdez","H","",,16,1,466033,,,,,2,0,5,0,0,0,2,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,5,"PWS",2,0,0,0,0,0,0,0,0,2
